ord;regiaopais;estado;municipio;mesorregiao;pib
3349;Sudeste;SP;Borá;Assis;88396,67
3350;Sudeste;SP;Boracéia;Bauru;59192,14
3351;Sudeste;SP;Borborema;Araraquara;25908,07
3352;Sudeste;SP;Borebi;Bauru;24244,96
3353;Sudeste;SP;Botucatu;Bauru;30100,24
3354;Sudeste;SP;Bragança Paulista;Macro Metropolitana Paulista;34553,72
3355;Sudeste;SP;Braúna;Araçatuba;17011,09
3356;Sudeste;SP;Brejo Alegre;Araçatuba;68785,63
3357;Sudeste;SP;Brodowski;Ribeirão Preto;26538,75
3358;Sudeste;SP;Brotas;Piracicaba;33700,04
3359;Sudeste;SP;Buri;Itapetininga;18670,83
3360;Sudeste;SP;Buritama;Araçatuba;35870,84
3361;Sudeste;SP;Buritizal;Ribeirão Preto;40391,93
3362;Sudeste;SP;Cabrália Paulista;Bauru;19410,62
3363;Sudeste;SP;Cabreúva;Macro Metropolitana Paulista;89694,92
3364;Sudeste;SP;Caçapava;Vale do Paraíba Paulista;44013,99
3365;Sudeste;SP;Cachoeira Paulista;Vale do Paraíba Paulista;18044,77
3366;Sudeste;SP;Caconde;Campinas;18060,11
3367;Sudeste;SP;Cafelândia;Bauru;26542,48
3368;Sudeste;SP;Caiabu;Presidente Prudente;14390,13
3369;Sudeste;SP;Caieiras;Metropolitana de São Paulo;33491,19
3370;Sudeste;SP;Caiuá;Presidente Prudente;13633,51
3371;Sudeste;SP;Cajamar;Metropolitana de São Paulo;202962,5
3372;Sudeste;SP;Cajati;Litoral Sul Paulista;54220,11
3373;Sudeste;SP;Cajobi;São José do Rio Preto;14620,34
3374;Sudeste;SP;Cajuru;Ribeirão Preto;22413,69
3375;Sudeste;SP;Campina do Monte Alegre;Itapetininga;17775,98
3376;Sudeste;SP;Campinas;Campinas;49942,59
3377;Sudeste;SP;Campo Limpo Paulista;Macro Metropolitana Paulista;23293,67
3378;Sudeste;SP;Campos do Jordão;Vale do Paraíba Paulista;23235,33
3379;Sudeste;SP;Campos Novos Paulista;Assis;25782,07
3380;Sudeste;SP;Cananéia;Litoral Sul Paulista;20522,82
3381;Sudeste;SP;Canas;Vale do Paraíba Paulista;51603,95
3382;Sudeste;SP;Cândido Mota;Assis;32167,96
3383;Sudeste;SP;Cândido Rodrigues;Ribeirão Preto;41307,08
3384;Sudeste;SP;Canitar;Assis;38697,82
3385;Sudeste;SP;Capão Bonito;Itapetininga;17158,94
3386;Sudeste;SP;Capela do Alto;Macro Metropolitana Paulista;14285,4
3387;Sudeste;SP;Capivari;Piracicaba;34575,39
3388;Sudeste;SP;Caraguatatuba;Vale do Paraíba Paulista;25073,95
3389;Sudeste;SP;Carapicuíba;Metropolitana de São Paulo;13854,1
3390;Sudeste;SP;Cardoso;São José do Rio Preto;21054,28
3391;Sudeste;SP;Casa Branca;Campinas;26596,41
3392;Sudeste;SP;Cássia dos Coqueiros;Ribeirão Preto;53975,74
3393;Sudeste;SP;Castilho;Araçatuba;49166,56
3394;Sudeste;SP;Catanduva;São José do Rio Preto;32932,52
3395;Sudeste;SP;Catiguá;São José do Rio Preto;15366,45
3396;Sudeste;SP;Cedral;São José do Rio Preto;34862,28
3397;Sudeste;SP;Cerqueira César;Bauru;38625,59
3398;Sudeste;SP;Cerquilho;Itapetininga;37302,48
3399;Sudeste;SP;Cesário Lange;Itapetininga;23835,12
3400;Sudeste;SP;Charqueada;Piracicaba;20922,56
3401;Sudeste;SP;Clementina;Araçatuba;29700,4
3402;Sudeste;SP;Colina;Ribeirão Preto;51642,33
3403;Sudeste;SP;Colômbia;Ribeirão Preto;57545,34
3404;Sudeste;SP;Conchal;Piracicaba;23809
3405;Sudeste;SP;Conchas;Bauru;19518,27
3406;Sudeste;SP;Cordeirópolis;Piracicaba;109697,7
3407;Sudeste;SP;Coroados;Araçatuba;27503,97
3408;Sudeste;SP;Coronel Macedo;Itapetininga;16545,85
3409;Sudeste;SP;Corumbataí;Piracicaba;51496,46
3410;Sudeste;SP;Cosmópolis;Campinas;22807,24
3411;Sudeste;SP;Cosmorama;São José do Rio Preto;36908,64
3412;Sudeste;SP;Cotia;Metropolitana de São Paulo;48678,74
3413;Sudeste;SP;Cravinhos;Ribeirão Preto;29876,08
3414;Sudeste;SP;Cristais Paulista;Ribeirão Preto;23225,77
3415;Sudeste;SP;Cruzália;Assis;60721,4
3416;Sudeste;SP;Cruzeiro;Vale do Paraíba Paulista;26145,67
3417;Sudeste;SP;Cubatão;Metropolitana de São Paulo;95822,18
3418;Sudeste;SP;Cunha;Vale do Paraíba Paulista;11105,76
3419;Sudeste;SP;Descalvado;Araraquara;49281,66
3420;Sudeste;SP;Diadema;Metropolitana de São Paulo;32097,86
3421;Sudeste;SP;Dirce Reis;São José do Rio Preto;33922,56
3422;Sudeste;SP;Divinolândia;Campinas;26338,37
3423;Sudeste;SP;Dobrada;Araraquara;13385,27
3424;Sudeste;SP;Dois Córregos;Bauru;24315,12
3425;Sudeste;SP;Dolcinópolis;São José do Rio Preto;20999,28
3426;Sudeste;SP;Dourado;Araraquara;66791,85
3427;Sudeste;SP;Dracena;Presidente Prudente;25188,56
3428;Sudeste;SP;Duartina;Bauru;20076,39
3429;Sudeste;SP;Dumont;Ribeirão Preto;24711,75
3430;Sudeste;SP;Echaporã;Marília;20504,3
3431;Sudeste;SP;Eldorado;Litoral Sul Paulista;23452,26
3432;Sudeste;SP;Elias Fausto;Campinas;36355,8
3433;Sudeste;SP;Elisiário;São José do Rio Preto;19196,39
3434;Sudeste;SP;Embaúba;São José do Rio Preto;21949,7
3435;Sudeste;SP;Embu das Artes;Metropolitana de São Paulo;43860,23
3436;Sudeste;SP;Embu-Guaçu;Metropolitana de São Paulo;15284,76
3437;Sudeste;SP;Emilianópolis;Presidente Prudente;18994,35
3438;Sudeste;SP;Engenheiro Coelho;Campinas;30601,28
3439;Sudeste;SP;Espírito Santo do Pinhal;Campinas;28503,78
3440;Sudeste;SP;Espírito Santo do Turvo;Assis;15178,53
3441;Sudeste;SP;Estrela d'Oeste;São José do Rio Preto;101518,88
3442;Sudeste;SP;Estrela do Norte;Presidente Prudente;23282,62
3443;Sudeste;SP;Euclides da Cunha Paulista;Presidente Prudente;11500,68
3444;Sudeste;SP;Fartura;Assis;24248,01
3445;Sudeste;SP;Fernandópolis;São José do Rio Preto;28109,45
3446;Sudeste;SP;Fernando Prestes;Ribeirão Preto;34512,03
3447;Sudeste;SP;Fernão;Marília;27240,48
3448;Sudeste;SP;Ferraz de Vasconcelos;Metropolitana de São Paulo;15830,42
3449;Sudeste;SP;Flora Rica;Presidente Prudente;24976,72
3450;Sudeste;SP;Floreal;São José do Rio Preto;19937,6
3451;Sudeste;SP;Flórida Paulista;Presidente Prudente;13775,64
3452;Sudeste;SP;Florínea;Assis;83992,2
3453;Sudeste;SP;Franca;Ribeirão Preto;27097,66
3454;Sudeste;SP;Francisco Morato;Metropolitana de São Paulo;8535,03
3455;Sudeste;SP;Franco da Rocha;Metropolitana de São Paulo;20265,91
3456;Sudeste;SP;Gabriel Monteiro;Araçatuba;27089,48
3457;Sudeste;SP;Gália;Marília;20344,84
3458;Sudeste;SP;Garça;Marília;25999,84
3459;Sudeste;SP;Gastão Vidigal;São José do Rio Preto;14241,82
3460;Sudeste;SP;Gavião Peixoto;Araraquara;177213,56
3461;Sudeste;SP;General Salgado;São José do Rio Preto;23729,64
3462;Sudeste;SP;Getulina;Bauru;17172,85
3463;Sudeste;SP;Glicério;Araçatuba;20221,31
3464;Sudeste;SP;Guaiçara;Bauru;15609,27
3465;Sudeste;SP;Guaimbê;Bauru;12562,26
3466;Sudeste;SP;Guaíra;Ribeirão Preto;91773,43
3467;Sudeste;SP;Guapiaçu;São José do Rio Preto;25632,58
3468;Sudeste;SP;Guapiara;Itapetininga;17979,36
3469;Sudeste;SP;Guará;Ribeirão Preto;20036,12
3470;Sudeste;SP;Guaraçaí;Araçatuba;27048,5
3471;Sudeste;SP;Guaraci;São José do Rio Preto;34356,04
3472;Sudeste;SP;Guarani d'Oeste;São José do Rio Preto;16860,59
3473;Sudeste;SP;Guarantã;Bauru;24977,66
3474;Sudeste;SP;Guararapes;Araçatuba;30233,85
3475;Sudeste;SP;Guararema;Metropolitana de São Paulo;33161,69
3476;Sudeste;SP;Guaratinguetá;Vale do Paraíba Paulista;43828,48
3477;Sudeste;SP;Guareí;Itapetininga;13664,68
3478;Sudeste;SP;Guariba;Ribeirão Preto;22680,97
3479;Sudeste;SP;Guarujá;Metropolitana de São Paulo;27220,37
3480;Sudeste;SP;Guarulhos;Metropolitana de São Paulo;41318,74
3481;Sudeste;SP;Guatapará;Ribeirão Preto;28824,48
3482;Sudeste;SP;Guzolândia;São José do Rio Preto;11900,44
3483;Sudeste;SP;Herculândia;Marília;32176,87
3484;Sudeste;SP;Holambra;Campinas;64813,35
3485;Sudeste;SP;Hortolândia;Campinas;58188,31
3486;Sudeste;SP;Iacanga;Bauru;36426,05
3487;Sudeste;SP;Iacri;Marília;31973,81
3488;Sudeste;SP;Iaras;Bauru;14701,4
3489;Sudeste;SP;Ibaté;Araraquara;26759,56
3490;Sudeste;SP;Ibirá;São José do Rio Preto;20329,69
3491;Sudeste;SP;Ibirarema;Assis;23927,43
3492;Sudeste;SP;Ibitinga;Araraquara;25233,68
3493;Sudeste;SP;Ibiúna;Macro Metropolitana Paulista;21050,04
3494;Sudeste;SP;Icém;São José do Rio Preto;22073,15
3495;Sudeste;SP;Iepê;Assis;30222,73
3496;Sudeste;SP;Igaraçu do Tietê;Bauru;12177,1
3497;Sudeste;SP;Igarapava;Ribeirão Preto;35787,31
3498;Sudeste;SP;Igaratá;Vale do Paraíba Paulista;23020,44
3499;Sudeste;SP;Iguape;Litoral Sul Paulista;26430,11
3500;Sudeste;SP;Ilhabela;Vale do Paraíba Paulista;184493,91
3501;Sudeste;SP;Ilha Comprida;Litoral Sul Paulista;65028,5
3502;Sudeste;SP;Ilha Solteira;Araçatuba;23641,14
3503;Sudeste;SP;Indaiatuba;Campinas;56301,42
3504;Sudeste;SP;Indiana;Presidente Prudente;12414,47
3505;Sudeste;SP;Indiaporã;São José do Rio Preto;23480,79
3506;Sudeste;SP;Inúbia Paulista;Presidente Prudente;35570,58
3507;Sudeste;SP;Ipaussu;Assis;24913,92
3508;Sudeste;SP;Iperó;Macro Metropolitana Paulista;16164,47
3509;Sudeste;SP;Ipeúna;Piracicaba;97251,2
3510;Sudeste;SP;Ipiguá;São José do Rio Preto;19439,57
3511;Sudeste;SP;Iporanga;Itapetininga;11743,97
3512;Sudeste;SP;Ipuã;Ribeirão Preto;23807,09
3513;Sudeste;SP;Iracemápolis;Piracicaba;56294,14
3514;Sudeste;SP;Irapuã;São José do Rio Preto;18961,09
3515;Sudeste;SP;Irapuru;Presidente Prudente;10461,33
3516;Sudeste;SP;Itaberá;Itapetininga;29927,37
3517;Sudeste;SP;Itaí;Bauru;22159,23
3518;Sudeste;SP;Itajobi;São José do Rio Preto;78173,65
3519;Sudeste;SP;Itaju;Bauru;29092,19
3520;Sudeste;SP;Itanhaém;Litoral Sul Paulista;18811,6
3521;Sudeste;SP;Itaoca;Itapetininga;11682,88
3522;Sudeste;SP;Itapecerica da Serra;Metropolitana de São Paulo;19200,84
3523;Sudeste;SP;Itapetininga;Itapetininga;27855,67
3524;Sudeste;SP;Itapeva;Itapetininga;25345,44
3525;Sudeste;SP;Itapevi;Metropolitana de São Paulo;50533,58
3526;Sudeste;SP;Itapira;Campinas;46827,69
3527;Sudeste;SP;Itapirapuã Paulista;Itapetininga;9131,97
3528;Sudeste;SP;Itápolis;Araraquara;32121,54
3529;Sudeste;SP;Itaporanga;Itapetininga;20382,91
3530;Sudeste;SP;Itapuí;Bauru;45673,26
3531;Sudeste;SP;Itapura;Araçatuba;21217,12
3532;Sudeste;SP;Itaquaquecetuba;Metropolitana de São Paulo;19221,3
3533;Sudeste;SP;Itararé;Itapetininga;17375,57
3534;Sudeste;SP;Itariri;Litoral Sul Paulista;15794,25
3535;Sudeste;SP;Itatiba;Macro Metropolitana Paulista;47778,72
3536;Sudeste;SP;Itatinga;Bauru;15435,84
3537;Sudeste;SP;Itirapina;Piracicaba;21959,99
3538;Sudeste;SP;Itirapuã;Ribeirão Preto;12222,24
3539;Sudeste;SP;Itobi;Campinas;15706,27
3540;Sudeste;SP;Itu;Macro Metropolitana Paulista;44504,91
3541;Sudeste;SP;Itupeva;Macro Metropolitana Paulista;107387,5
3542;Sudeste;SP;Ituverava;Ribeirão Preto;39097,45
3543;Sudeste;SP;Jaborandi;Ribeirão Preto;20543,76
3544;Sudeste;SP;Jaboticabal;Ribeirão Preto;35944,33
3545;Sudeste;SP;Jacareí;Vale do Paraíba Paulista;50886,68
3546;Sudeste;SP;Jaci;São José do Rio Preto;50969,68
3547;Sudeste;SP;Jacupiranga;Litoral Sul Paulista;33783,26
3548;Sudeste;SP;Jaguariúna;Campinas;209320,86
3549;Sudeste;SP;Jales;São José do Rio Preto;28394,63
3550;Sudeste;SP;Jambeiro;Vale do Paraíba Paulista;36787,92
3551;Sudeste;SP;Jandira;Metropolitana de São Paulo;33158,63
3552;Sudeste;SP;Jardinópolis;Ribeirão Preto;24993,12
3553;Sudeste;SP;Jarinu;Macro Metropolitana Paulista;78890,07
3554;Sudeste;SP;Jaú;Bauru;31163,28
3555;Sudeste;SP;Jeriquara;Ribeirão Preto;26095,3
3556;Sudeste;SP;Joanópolis;Macro Metropolitana Paulista;16043,39
3557;Sudeste;SP;João Ramalho;Presidente Prudente;40077,94
3558;Sudeste;SP;José Bonifácio;São José do Rio Preto;38399,66
3559;Sudeste;SP;Júlio Mesquita;Bauru;10875,6
3560;Sudeste;SP;Jumirim;Piracicaba;32107,9
3561;Sudeste;SP;Jundiaí;Macro Metropolitana Paulista;100679,5
3562;Sudeste;SP;Junqueirópolis;Presidente Prudente;30128,38
3563;Sudeste;SP;Juquiá;Litoral Sul Paulista;18842,54
3564;Sudeste;SP;Juquitiba;Metropolitana de São Paulo;15653,16
3565;Sudeste;SP;Lagoinha;Vale do Paraíba Paulista;11048,85
3566;Sudeste;SP;Laranjal Paulista;Itapetininga;36123,07
3567;Sudeste;SP;Lavínia;Araçatuba;13224,6
3568;Sudeste;SP;Lavrinhas;Vale do Paraíba Paulista;15329,69
3569;Sudeste;SP;Leme;Piracicaba;29434,15
3570;Sudeste;SP;Lençóis Paulista;Bauru;38248,16
3571;Sudeste;SP;Limeira;Piracicaba;40393,18
3572;Sudeste;SP;Lindóia;Campinas;21407,13
3573;Sudeste;SP;Lins;Bauru;46402,67
3574;Sudeste;SP;Lorena;Vale do Paraíba Paulista;27729,79
3575;Sudeste;SP;Lourdes;Araçatuba;17116,41
3576;Sudeste;SP;Louveira;Macro Metropolitana Paulista;300639,4
3577;Sudeste;SP;Lucélia;Presidente Prudente;19958,94
3578;Sudeste;SP;Lucianópolis;Bauru;20494,96
3579;Sudeste;SP;Luís Antônio;Ribeirão Preto;94395,57
3580;Sudeste;SP;Luiziânia;Araçatuba;12539,7
3581;Sudeste;SP;Lupércio;Marília;15201,35
3582;Sudeste;SP;Lutécia;Assis;34162,21
3583;Sudeste;SP;Macatuba;Bauru;35562,72
3584;Sudeste;SP;Macaubal;São José do Rio Preto;19851,42
3585;Sudeste;SP;Macedônia;São José do Rio Preto;20349,57
3586;Sudeste;SP;Magda;São José do Rio Preto;33459,05
3587;Sudeste;SP;Mairinque;Macro Metropolitana Paulista;36639,11
3588;Sudeste;SP;Mairiporã;Metropolitana de São Paulo;17957,29
3589;Sudeste;SP;Manduri;Assis;21570,24
3590;Sudeste;SP;Marabá Paulista;Presidente Prudente;21499,29
3591;Sudeste;SP;Maracaí;Assis;29700,8
3592;Sudeste;SP;Marapoama;São José do Rio Preto;58682,15
3593;Sudeste;SP;Mariápolis;Presidente Prudente;14864,67
3594;Sudeste;SP;Marília;Marília;32816,72
3595;Sudeste;SP;Marinópolis;São José do Rio Preto;16162,96
3596;Sudeste;SP;Martinópolis;Presidente Prudente;17718,19
3597;Sudeste;SP;Matão;Araraquara;46434
3598;Sudeste;SP;Mauá;Metropolitana de São Paulo;35251,59
3599;Sudeste;SP;Mendonça;São José do Rio Preto;45212,69
3600;Sudeste;SP;Meridiano;São José do Rio Preto;74451,94
3601;Sudeste;SP;Mesópolis;São José do Rio Preto;29739,85
3602;Sudeste;SP;Miguelópolis;Ribeirão Preto;51020,73
3603;Sudeste;SP;Mineiros do Tietê;Bauru;14285,79
3604;Sudeste;SP;Miracatu;Litoral Sul Paulista;21029,7
3605;Sudeste;SP;Mira Estrela;São José do Rio Preto;21890,74
3606;Sudeste;SP;Mirandópolis;Araçatuba;21014,68
3607;Sudeste;SP;Mirante do Paranapanema;Presidente Prudente;22740,12
3608;Sudeste;SP;Mirassol;São José do Rio Preto;33298,79
3609;Sudeste;SP;Mirassolândia;São José do Rio Preto;23145,23
3610;Sudeste;SP;Mococa;Campinas;32298,34
3611;Sudeste;SP;Mogi das Cruzes;Metropolitana de São Paulo;33350,06
3612;Sudeste;SP;Mogi Guaçu;Campinas;37199,26
3613;Sudeste;SP;Mogi Mirim;Campinas;48253,07
3614;Sudeste;SP;Mombuca;Piracicaba;26772,52
3615;Sudeste;SP;Monções;São José do Rio Preto;32664,28
3616;Sudeste;SP;Mongaguá;Litoral Sul Paulista;18173,41
3617;Sudeste;SP;Monte Alegre do Sul;Campinas;21162,58
3618;Sudeste;SP;Monte Alto;Ribeirão Preto;32468,71
3619;Sudeste;SP;Monte Aprazível;São José do Rio Preto;29700,73
3620;Sudeste;SP;Monte Azul Paulista;Ribeirão Preto;29239,54
3621;Sudeste;SP;Monte Castelo;Presidente Prudente;24294,4
3622;Sudeste;SP;Monteiro Lobato;Vale do Paraíba Paulista;13315,23
3623;Sudeste;SP;Monte Mor;Campinas;50978,28
3624;Sudeste;SP;Morro Agudo;Ribeirão Preto;41246,43
3625;Sudeste;SP;Morungaba;Macro Metropolitana Paulista;32111,63
3626;Sudeste;SP;Motuca;Araraquara;18633,85
3627;Sudeste;SP;Murutinga do Sul;Araçatuba;13386,04
3628;Sudeste;SP;Nantes;Assis;49339,26
3629;Sudeste;SP;Narandiba;Presidente Prudente;43174,22
3630;Sudeste;SP;Natividade da Serra;Vale do Paraíba Paulista;10287,63
3631;Sudeste;SP;Nazaré Paulista;Macro Metropolitana Paulista;18468,58
3632;Sudeste;SP;Neves Paulista;São José do Rio Preto;24413,28
3633;Sudeste;SP;Nhandeara;São José do Rio Preto;27900,72
3634;Sudeste;SP;Nipoã;São José do Rio Preto;17491,13
3635;Sudeste;SP;Nova Aliança;São José do Rio Preto;28298,63
3636;Sudeste;SP;Nova Campina;Itapetininga;24785,83
3637;Sudeste;SP;Nova Canaã Paulista;São José do Rio Preto;18514,13
3638;Sudeste;SP;Nova Castilho;São José do Rio Preto;32062,61
3639;Sudeste;SP;Nova Europa;Araraquara;28247,09
3640;Sudeste;SP;Nova Granada;São José do Rio Preto;21792,12
3641;Sudeste;SP;Nova Guataporanga;Presidente Prudente;12127,1
3642;Sudeste;SP;Nova Independência;Araçatuba;35842,59
3643;Sudeste;SP;Novais;São José do Rio Preto;10870,43
3644;Sudeste;SP;Nova Luzitânia;São José do Rio Preto;11763,82
3645;Sudeste;SP;Nova Odessa;Campinas;54529,18
3646;Sudeste;SP;Novo Horizonte;São José do Rio Preto;31540,98
3647;Sudeste;SP;Nuporanga;Ribeirão Preto;71861,01
3648;Sudeste;SP;Ocauçu;Marília;28924,27
3649;Sudeste;SP;Óleo;Assis;34154,49
3650;Sudeste;SP;Olímpia;São José do Rio Preto;38350,45
3651;Sudeste;SP;Onda Verde;São José do Rio Preto;28621,32
3652;Sudeste;SP;Oriente;Marília;15302,62
3653;Sudeste;SP;Orindiúva;São José do Rio Preto;65081,16
3654;Sudeste;SP;Orlândia;Ribeirão Preto;41133,95
3655;Sudeste;SP;Osasco;Metropolitana de São Paulo;111637,85
3656;Sudeste;SP;Oscar Bressane;Marília;32093,75
3657;Sudeste;SP;Osvaldo Cruz;Presidente Prudente;26856,49
3658;Sudeste;SP;Ourinhos;Assis;26827,36
3659;Sudeste;SP;Ouroeste;São José do Rio Preto;44407,27
3660;Sudeste;SP;Ouro Verde;Presidente Prudente;13542,39
3661;Sudeste;SP;Pacaembu;Presidente Prudente;14235,14
3662;Sudeste;SP;Palestina;São José do Rio Preto;31790,78
3663;Sudeste;SP;Palmares Paulista;São José do Rio Preto;9297,76
3664;Sudeste;SP;Palmeira d'Oeste;São José do Rio Preto;17830,11
3665;Sudeste;SP;Palmital;Assis;31125,19
3666;Sudeste;SP;Panorama;Presidente Prudente;17297,86
3667;Sudeste;SP;Paraguaçu Paulista;Assis;27292,75
3668;Sudeste;SP;Paraibuna;Vale do Paraíba Paulista;15031,39
3669;Sudeste;SP;Paraíso;São José do Rio Preto;36360,79
3670;Sudeste;SP;Paranapanema;Bauru;30088,71
3671;Sudeste;SP;Paranapuã;São José do Rio Preto;24348,78
3672;Sudeste;SP;Parapuã;Presidente Prudente;32352,04
3673;Sudeste;SP;Pardinho;Bauru;45229,31
3674;Sudeste;SP;Pariquera-Açu;Litoral Sul Paulista;26971,18
3675;Sudeste;SP;Parisi;São José do Rio Preto;22703,83
3676;Sudeste;SP;Patrocínio Paulista;Ribeirão Preto;62782,17
3677;Sudeste;SP;Paulicéia;Presidente Prudente;21172,08
3678;Sudeste;SP;Paulínia;Campinas;344847,17
3679;Sudeste;SP;Paulistânia;Bauru;19819,09
3680;Sudeste;SP;Paulo de Faria;São José do Rio Preto;29179,05
3681;Sudeste;SP;Pederneiras;Bauru;37708,52
3682;Sudeste;SP;Pedra Bela;Campinas;13185,31
3683;Sudeste;SP;Pedranópolis;São José do Rio Preto;25089,75
3684;Sudeste;SP;Pedregulho;Ribeirão Preto;58474,19
3685;Sudeste;SP;Pedreira;Campinas;24218,51
3686;Sudeste;SP;Pedrinhas Paulista;Assis;48852,89
3687;Sudeste;SP;Pedro de Toledo;Litoral Sul Paulista;13585,02
3688;Sudeste;SP;Penápolis;Araçatuba;25186,01
3689;Sudeste;SP;Pereira Barreto;Araçatuba;31701,06
3690;Sudeste;SP;Pereiras;Itapetininga;23545,84
3691;Sudeste;SP;Peruíbe;Litoral Sul Paulista;20231,8
3692;Sudeste;SP;Piacatu;Araçatuba;16393,58
3693;Sudeste;SP;Piedade;Macro Metropolitana Paulista;22104,36
3694;Sudeste;SP;Pilar do Sul;Macro Metropolitana Paulista;22309,48
3695;Sudeste;SP;Pindamonhangaba;Vale do Paraíba Paulista;42704,21
3696;Sudeste;SP;Pindorama;São José do Rio Preto;17733,18
3697;Sudeste;SP;Pinhalzinho;Campinas;16952,25
3698;Sudeste;SP;Piquerobi;Presidente Prudente;14679,15
3699;Sudeste;SP;Piquete;Vale do Paraíba Paulista;10963,52
3700;Sudeste;SP;Piracaia;Macro Metropolitana Paulista;17636,43
3701;Sudeste;SP;Piracicaba;Piracicaba;55111,15
3702;Sudeste;SP;Piraju;Assis;23505,7
3703;Sudeste;SP;Pirajuí;Bauru;18034,04
3704;Sudeste;SP;Pirangi;Ribeirão Preto;26161,21
3705;Sudeste;SP;Pirapora do Bom Jesus;Metropolitana de São Paulo;21798,12
3706;Sudeste;SP;Pirapozinho;Presidente Prudente;35603,9
3707;Sudeste;SP;Pirassununga;Campinas;34524,48
3708;Sudeste;SP;Piratininga;Bauru;16317,28
3709;Sudeste;SP;Pitangueiras;Ribeirão Preto;30432,76
3710;Sudeste;SP;Planalto;São José do Rio Preto;43493,17
3711;Sudeste;SP;Platina;Assis;26033,76
3712;Sudeste;SP;Poá;Metropolitana de São Paulo;36511,34
3713;Sudeste;SP;Poloni;São José do Rio Preto;24254,28
3714;Sudeste;SP;Pompéia;Marília;38105,48
3715;Sudeste;SP;Pongaí;Bauru;21916,56
3716;Sudeste;SP;Pontal;Ribeirão Preto;25478,32
3717;Sudeste;SP;Pontalinda;São José do Rio Preto;18724,91
3718;Sudeste;SP;Pontes Gestal;São José do Rio Preto;58746,11
3719;Sudeste;SP;Populina;São José do Rio Preto;23201,35
3720;Sudeste;SP;Porangaba;Itapetininga;19146,57
3721;Sudeste;SP;Porto Feliz;Macro Metropolitana Paulista;36690,02
3722;Sudeste;SP;Porto Ferreira;Campinas;35629,57
3723;Sudeste;SP;Potim;Vale do Paraíba Paulista;9687,2
3724;Sudeste;SP;Potirendaba;São José do Rio Preto;31267,11
3725;Sudeste;SP;Pracinha;Presidente Prudente;7485,94
3726;Sudeste;SP;Pradópolis;Ribeirão Preto;40953,77
3727;Sudeste;SP;Praia Grande;Metropolitana de São Paulo;21574,5
3728;Sudeste;SP;Pratânia;Bauru;21916,56
3729;Sudeste;SP;Presidente Alves;Bauru;15233,86
3730;Sudeste;SP;Presidente Bernardes;Presidente Prudente;18921,16
3731;Sudeste;SP;Presidente Epitácio;Presidente Prudente;19432,67
3732;Sudeste;SP;Presidente Prudente;Presidente Prudente;34655,21
3733;Sudeste;SP;Presidente Venceslau;Presidente Prudente;18255,45
3734;Sudeste;SP;Promissão;Bauru;46224,65
3735;Sudeste;SP;Quadra;Itapetininga;24157,62
3736;Sudeste;SP;Quatá;Assis;32962,28
3737;Sudeste;SP;Queiroz;Marília;112903,88
3738;Sudeste;SP;Queluz;Vale do Paraíba Paulista;25107,37
3739;Sudeste;SP;Quintana;Marília;24080,77
3740;Sudeste;SP;Rafard;Piracicaba;36010,94
3741;Sudeste;SP;Rancharia;Presidente Prudente;44388,59
3742;Sudeste;SP;Redenção da Serra;Vale do Paraíba Paulista;14593,53
3743;Sudeste;SP;Regente Feijó;Presidente Prudente;32820,69
3744;Sudeste;SP;Reginópolis;Bauru;16273,37
3745;Sudeste;SP;Registro;Litoral Sul Paulista;34572,53
3746;Sudeste;SP;Restinga;Ribeirão Preto;22554,6
3747;Sudeste;SP;Ribeira;Itapetininga;13953,9
3748;Sudeste;SP;Ribeirão Bonito;Araraquara;20914,86
